34 + 24 = 
51 + 33 = 
2 + 34 = 
61 + 36 = 
4 + 82 = 
11 + 87 = 
17 + 28 = 
44 + 10 = 
26 + 49 = 
29 + 4 = 
27 + 43 = 
41 + 15 = 
53 + 43 = 
46 + 22 = 
60 + 17 = 
22 + 6 = 
83 + 16 = 
49 + 11 = 
6 + 54 = 
69 + 27 = 
72 + 9 = 
2 + 26 = 
4 + 67 = 
2 + 90 = 
59 + 16 = 
11 + 8 = 
7 + 41 = 
15 + 33 = 
50 + 22 = 
82 + 3 = 
25 + 24 = 
41 + 3 = 
34 + 38 = 
26 + 59 = 
0 + 24 = 
57 + 27 = 
19 + 21 = 
77 + 14 = 
17 + 35 = 
72 + 7 = 
34 + 40 = 
66 + 16 = 
7 + 5 = 
53 + 22 = 
38 + 48 = 
44 + 30 = 
23 + 66 = 
11 + 9 = 
13 + 24 = 
18 + 61 = 
8 + 51 = 
75 + 0 = 
86 + 14 = 
31 + 68 = 
5 + 69 = 
1 + 91 = 
14 + 80 = 
71 + 3 = 
24 + 51 = 
21 + 3 = 
32 + 42 = 
63 + 29 = 
43 + 48 = 
22 + 13 = 
11 + 46 = 
28 + 9 = 
41 + 6 = 
81 + 10 = 
8 + 51 = 
72 + 27 = 
44 + 15 = 
25 + 16 = 
6 + 56 = 
27 + 29 = 
80 + 7 = 
15 + 2 = 
38 + 17 = 
10 + 81 = 
45 + 10 = 
42 + 3 = 
