20 + 45 = 
60 + 16 = 
26 + 30 = 
13 + 75 = 
32 + 24 = 
72 + 28 = 
36 + 27 = 
82 + 12 = 
73 + 17 = 
16 + 12 = 
4 + 42 = 
29 + 57 = 
72 + 13 = 
66 + 13 = 
54 + 2 = 
53 + 38 = 
6 + 36 = 
74 + 26 = 
38 + 54 = 
20 + 71 = 
47 + 44 = 
29 + 50 = 
52 + 24 = 
78 + 13 = 
9 + 33 = 
40 + 57 = 
21 + 77 = 
22 + 12 = 
72 + 0 = 
28 + 2 = 
58 + 14 = 
5 + 32 = 
57 + 14 = 
31 + 3 = 
5 + 39 = 
37 + 6 = 
26 + 70 = 
21 + 14 = 
32 + 33 = 
45 + 31 = 
0 + 60 = 
50 + 9 = 
62 + 34 = 
51 + 9 = 
0 + 47 = 
3 + 10 = 
32 + 20 = 
46 + 39 = 
33 + 34 = 
2 + 2 = 
49 + 47 = 
6 + 1 = 
28 + 43 = 
50 + 22 = 
32 + 33 = 
28 + 49 = 
41 + 22 = 
13 + 71 = 
12 + 69 = 
10 + 18 = 
