99 + 1 = 
29 + 59 = 
28 + 42 = 
7 + 46 = 
7 + 52 = 
34 + 32 = 
17 + 14 = 
3 + 0 = 
5 + 17 = 
7 + 80 = 
27 + 29 = 
19 + 54 = 
27 + 61 = 
57 + 11 = 
43 + 2 = 
12 + 24 = 
47 + 24 = 
5 + 60 = 
12 + 87 = 
42 + 39 = 
25 + 29 = 
45 + 8 = 
37 + 59 = 
5 + 10 = 
35 + 21 = 
34 + 9 = 
70 + 1 = 
11 + 13 = 
66 + 10 = 
51 + 32 = 
35 + 53 = 
44 + 30 = 
45 + 39 = 
72 + 2 = 
27 + 62 = 
45 + 41 = 
44 + 5 = 
36 + 55 = 
17 + 54 = 
1 + 33 = 
47 + 18 = 
1 + 95 = 
29 + 47 = 
58 + 31 = 
15 + 84 = 
39 + 12 = 
22 + 20 = 
60 + 25 = 
5 + 13 = 
13 + 20 = 
61 + 38 = 
14 + 38 = 
61 + 21 = 
14 + 78 = 
15 + 9 = 
7 + 15 = 
8 + 32 = 
81 + 1 = 
56 + 17 = 
8 + 79 = 
0 + 69 = 
22 + 19 = 
17 + 67 = 
10 + 82 = 
33 + 50 = 
0 + 41 = 
67 + 16 = 
21 + 7 = 
0 + 92 = 
62 + 9 = 
11 + 54 = 
49 + 40 = 
36 + 53 = 
25 + 48 = 
21 + 72 = 
17 + 36 = 
67 + 3 = 
23 + 62 = 
55 + 45 = 
84 + 12 = 
42 + 29 = 
15 + 56 = 
27 + 69 = 
2 + 39 = 
14 + 34 = 
32 + 44 = 
23 + 56 = 
27 + 27 = 
4 + 5 = 
70 + 5 = 
