1 + 70 = 
57 + 27 = 
2 + 51 = 
52 + 2 = 
32 + 28 = 
80 + 12 = 
40 + 46 = 
29 + 58 = 
31 + 37 = 
7 + 39 = 
35 + 20 = 
8 + 36 = 
26 + 74 = 
34 + 57 = 
18 + 27 = 
17 + 4 = 
28 + 57 = 
25 + 33 = 
13 + 13 = 
17 + 62 = 
3 + 55 = 
12 + 22 = 
12 + 6 = 
7 + 41 = 
56 + 28 = 
54 + 13 = 
41 + 54 = 
31 + 7 = 
52 + 21 = 
53 + 3 = 
19 + 22 = 
0 + 8 = 
4 + 49 = 
42 + 42 = 
6 + 79 = 
9 + 21 = 
53 + 37 = 
36 + 17 = 
21 + 36 = 
38 + 11 = 
29 + 34 = 
25 + 62 = 
17 + 14 = 
8 + 81 = 
12 + 20 = 
13 + 15 = 
3 + 33 = 
35 + 6 = 
4 + 35 = 
0 + 66 = 
35 + 28 = 
8 + 77 = 
94 + 0 = 
6 + 5 = 
71 + 21 = 
11 + 38 = 
31 + 65 = 
45 + 12 = 
62 + 26 = 
43 + 0 = 
40 + 58 = 
18 + 77 = 
19 + 32 = 
77 + 10 = 
51 + 2 = 
59 + 39 = 
50 + 28 = 
14 + 15 = 
2 + 27 = 
21 + 69 = 
9 + 56 = 
12 + 67 = 
3 + 6 = 
17 + 62 = 
58 + 10 = 
24 + 20 = 
44 + 26 = 
80 + 18 = 
67 + 2 = 
39 + 59 = 
26 + 39 = 
1 + 77 = 
44 + 32 = 
42 + 18 = 
65 + 14 = 
26 + 46 = 
37 + 18 = 
1 + 83 = 
27 + 2 = 
50 + 20 = 
