55 + 1 = 
74 + 15 = 
27 + 2 = 
26 + 47 = 
60 + 32 = 
51 + 47 = 
9 + 36 = 
68 + 7 = 
31 + 31 = 
55 + 2 = 
37 + 32 = 
66 + 19 = 
92 + 6 = 
36 + 15 = 
19 + 13 = 
78 + 0 = 
3 + 71 = 
40 + 47 = 
36 + 20 = 
9 + 45 = 
25 + 46 = 
62 + 16 = 
1 + 7 = 
51 + 43 = 
30 + 70 = 
50 + 25 = 
17 + 77 = 
1 + 31 = 
64 + 20 = 
65 + 6 = 
52 + 36 = 
25 + 39 = 
56 + 29 = 
54 + 35 = 
47 + 28 = 
43 + 55 = 
14 + 56 = 
8 + 43 = 
49 + 36 = 
36 + 3 = 
1 + 1 = 
0 + 14 = 
10 + 78 = 
3 + 12 = 
35 + 50 = 
38 + 48 = 
26 + 37 = 
33 + 7 = 
61 + 7 = 
16 + 71 = 
64 + 23 = 
27 + 38 = 
14 + 74 = 
35 + 33 = 
83 + 0 = 
36 + 29 = 
0 + 44 = 
2 + 88 = 
3 + 65 = 
90 + 1 = 
