49 + 44 = 
5 + 92 = 
64 + 23 = 
85 + 3 = 
6 + 22 = 
43 + 4 = 
30 + 22 = 
9 + 45 = 
71 + 2 = 
7 + 57 = 
50 + 18 = 
33 + 34 = 
58 + 15 = 
31 + 44 = 
18 + 80 = 
36 + 25 = 
57 + 10 = 
7 + 91 = 
15 + 71 = 
23 + 34 = 
68 + 17 = 
63 + 14 = 
76 + 10 = 
36 + 42 = 
43 + 15 = 
35 + 25 = 
58 + 17 = 
21 + 70 = 
51 + 10 = 
64 + 27 = 
51 + 23 = 
11 + 75 = 
41 + 50 = 
16 + 65 = 
90 + 9 = 
13 + 9 = 
25 + 15 = 
47 + 26 = 
77 + 0 = 
5 + 0 = 
72 + 19 = 
0 + 41 = 
55 + 23 = 
12 + 20 = 
60 + 9 = 
46 + 1 = 
21 + 78 = 
57 + 6 = 
7 + 5 = 
7 + 81 = 
14 + 34 = 
86 + 3 = 
50 + 15 = 
27 + 60 = 
55 + 31 = 
16 + 74 = 
7 + 41 = 
20 + 52 = 
2 + 27 = 
69 + 11 = 
57 + 39 = 
33 + 30 = 
21 + 32 = 
39 + 10 = 
75 + 2 = 
56 + 14 = 
7 + 23 = 
33 + 6 = 
40 + 27 = 
19 + 62 = 
54 + 30 = 
31 + 34 = 
26 + 72 = 
4 + 22 = 
35 + 41 = 
3 + 28 = 
30 + 68 = 
35 + 31 = 
43 + 10 = 
14 + 85 = 
55 + 2 = 
78 + 9 = 
9 + 8 = 
35 + 65 = 
67 + 23 = 
23 + 71 = 
29 + 62 = 
42 + 5 = 
38 + 23 = 
31 + 52 = 
58 + 34 = 
24 + 45 = 
5 + 59 = 
44 + 21 = 
0 + 28 = 
77 + 1 = 
100 + 0 = 
28 + 42 = 
20 + 75 = 
5 + 56 = 
