14 - 12 = 
95 - 20 = 
88 - 85 = 
81 - 54 = 
71 - 71 = 
60 - 57 = 
66 - 8 = 
57 - 39 = 
21 - 18 = 
79 - 43 = 
100 - 0 = 
32 - 2 = 
65 - 24 = 
99 - 79 = 
73 - 39 = 
100 - 45 = 
65 - 9 = 
82 - 27 = 
14 - 4 = 
98 - 77 = 
32 - 8 = 
82 - 77 = 
60 - 44 = 
64 - 2 = 
89 - 49 = 
41 - 13 = 
70 - 21 = 
99 - 66 = 
75 - 54 = 
69 - 44 = 
13 - 0 = 
77 - 9 = 
44 - 42 = 
31 - 18 = 
25 - 1 = 
86 - 75 = 
71 - 50 = 
97 - 67 = 
28 - 13 = 
59 - 49 = 
71 - 35 = 
68 - 19 = 
31 - 19 = 
65 - 12 = 
80 - 46 = 
80 - 52 = 
48 - 38 = 
89 - 24 = 
83 - 57 = 
87 - 20 = 
12 - 4 = 
38 - 13 = 
98 - 28 = 
100 - 41 = 
85 - 18 = 
53 - 12 = 
34 - 4 = 
96 - 1 = 
72 - 47 = 
51 - 51 = 
96 - 57 = 
78 - 45 = 
98 - 49 = 
86 - 21 = 
95 - 34 = 
63 - 52 = 
40 - 37 = 
99 - 35 = 
68 - 6 = 
31 - 6 = 
81 - 8 = 
87 - 3 = 
84 - 45 = 
91 - 58 = 
26 - 22 = 
94 - 94 = 
74 - 25 = 
100 - 5 = 
99 - 63 = 
89 - 12 = 
51 - 21 = 
49 - 2 = 
49 - 3 = 
10 - 0 = 
52 - 32 = 
80 - 28 = 
68 - 13 = 
88 - 24 = 
93 - 43 = 
8 - 8 = 
