10 + 1 = 
27 + 26 = 
29 + 67 = 
23 + 10 = 
67 + 25 = 
18 + 57 = 
4 + 69 = 
22 + 72 = 
17 + 49 = 
90 + 5 = 
11 + 16 = 
53 + 8 = 
23 + 67 = 
16 + 78 = 
18 + 35 = 
33 + 39 = 
40 + 54 = 
17 + 15 = 
30 + 40 = 
3 + 38 = 
25 + 15 = 
48 + 36 = 
16 + 33 = 
27 + 73 = 
35 + 40 = 
13 + 24 = 
19 + 37 = 
4 + 13 = 
26 + 58 = 
21 + 43 = 
17 + 10 = 
92 + 2 = 
69 + 11 = 
21 + 31 = 
50 + 49 = 
16 + 37 = 
8 + 18 = 
57 + 13 = 
11 + 85 = 
41 + 37 = 
6 + 84 = 
28 + 17 = 
15 + 69 = 
3 + 43 = 
16 + 77 = 
7 + 29 = 
17 + 78 = 
78 + 20 = 
8 + 74 = 
45 + 32 = 
68 + 7 = 
12 + 13 = 
99 + 0 = 
38 + 50 = 
11 + 6 = 
72 + 11 = 
14 + 55 = 
24 + 75 = 
28 + 65 = 
9 + 89 = 
52 + 36 = 
75 + 5 = 
28 + 59 = 
75 + 6 = 
48 + 47 = 
74 + 10 = 
22 + 29 = 
41 + 13 = 
0 + 15 = 
29 + 14 = 
43 + 53 = 
43 + 33 = 
4 + 34 = 
46 + 13 = 
67 + 28 = 
7 + 27 = 
14 + 75 = 
30 + 6 = 
44 + 14 = 
70 + 27 = 
19 + 16 = 
1 + 41 = 
4 + 0 = 
4 + 82 = 
13 + 17 = 
47 + 17 = 
45 + 4 = 
0 + 92 = 
4 + 63 = 
38 + 22 = 
