95 - 23 = 
49 - 21 = 
91 - 67 = 
89 - 18 = 
13 - 5 = 
66 - 40 = 
94 - 13 = 
52 - 50 = 
89 - 17 = 
47 - 8 = 
57 - 51 = 
15 - 14 = 
90 - 32 = 
50 - 21 = 
37 - 24 = 
70 - 7 = 
24 - 10 = 
53 - 49 = 
85 - 70 = 
88 - 58 = 
75 - 54 = 
87 - 58 = 
69 - 66 = 
91 - 6 = 
35 - 2 = 
68 - 22 = 
20 - 19 = 
62 - 53 = 
73 - 42 = 
71 - 67 = 
90 - 62 = 
78 - 6 = 
19 - 19 = 
55 - 12 = 
64 - 14 = 
11 - 5 = 
93 - 35 = 
94 - 67 = 
40 - 40 = 
56 - 15 = 
100 - 70 = 
96 - 53 = 
68 - 5 = 
84 - 31 = 
97 - 55 = 
60 - 55 = 
35 - 21 = 
11 - 8 = 
49 - 26 = 
82 - 39 = 
15 - 5 = 
64 - 6 = 
22 - 22 = 
98 - 49 = 
33 - 7 = 
81 - 72 = 
48 - 22 = 
46 - 13 = 
63 - 61 = 
49 - 6 = 
89 - 86 = 
89 - 36 = 
43 - 0 = 
76 - 1 = 
77 - 10 = 
68 - 66 = 
97 - 32 = 
66 - 40 = 
69 - 39 = 
71 - 39 = 
