71 - 28 = 
81 - 48 = 
95 - 90 = 
95 - 55 = 
85 - 67 = 
52 - 15 = 
34 - 14 = 
53 - 51 = 
80 - 76 = 
34 - 28 = 
76 - 75 = 
25 - 18 = 
82 - 69 = 
68 - 61 = 
31 - 4 = 
93 - 67 = 
42 - 37 = 
33 - 27 = 
19 - 9 = 
39 - 37 = 
52 - 28 = 
70 - 46 = 
81 - 81 = 
95 - 35 = 
81 - 55 = 
83 - 79 = 
56 - 20 = 
89 - 46 = 
97 - 10 = 
99 - 80 = 
80 - 79 = 
11 - 7 = 
72 - 50 = 
21 - 20 = 
27 - 8 = 
33 - 22 = 
51 - 36 = 
55 - 43 = 
51 - 26 = 
99 - 72 = 
64 - 33 = 
83 - 50 = 
63 - 22 = 
97 - 9 = 
61 - 54 = 
65 - 58 = 
36 - 26 = 
10 - 5 = 
78 - 34 = 
50 - 12 = 
