62 + 18 = 
27 + 5 = 
78 + 8 = 
46 + 0 = 
33 + 15 = 
73 + 0 = 
42 + 0 = 
24 + 25 = 
54 + 14 = 
26 + 48 = 
42 + 10 = 
7 + 6 = 
55 + 17 = 
64 + 25 = 
11 + 71 = 
65 + 21 = 
7 + 11 = 
48 + 30 = 
69 + 16 = 
19 + 19 = 
36 + 25 = 
37 + 9 = 
0 + 4 = 
44 + 38 = 
23 + 25 = 
12 + 68 = 
27 + 26 = 
34 + 10 = 
1 + 76 = 
25 + 52 = 
54 + 30 = 
23 + 30 = 
17 + 37 = 
34 + 36 = 
31 + 67 = 
32 + 62 = 
27 + 49 = 
38 + 30 = 
9 + 51 = 
54 + 34 = 
20 + 80 = 
17 + 82 = 
19 + 19 = 
62 + 32 = 
6 + 2 = 
50 + 11 = 
59 + 7 = 
85 + 2 = 
20 + 72 = 
94 + 2 = 
43 + 27 = 
55 + 28 = 
57 + 25 = 
41 + 48 = 
43 + 34 = 
15 + 59 = 
58 + 9 = 
32 + 18 = 
69 + 21 = 
29 + 39 = 
12 + 7 = 
16 + 1 = 
65 + 33 = 
0 + 23 = 
50 + 23 = 
58 + 15 = 
48 + 30 = 
52 + 16 = 
18 + 48 = 
13 + 14 = 
42 + 4 = 
32 + 31 = 
70 + 4 = 
81 + 16 = 
11 + 8 = 
48 + 51 = 
12 + 56 = 
6 + 33 = 
4 + 71 = 
48 + 52 = 
