22 + 47 = 
43 + 47 = 
11 + 88 = 
46 + 35 = 
34 + 34 = 
8 + 87 = 
8 + 8 = 
17 + 62 = 
10 + 59 = 
94 + 3 = 
1 + 65 = 
39 + 58 = 
36 + 26 = 
5 + 89 = 
77 + 5 = 
9 + 89 = 
31 + 29 = 
61 + 7 = 
63 + 21 = 
39 + 45 = 
15 + 33 = 
43 + 32 = 
18 + 25 = 
37 + 8 = 
33 + 30 = 
23 + 45 = 
40 + 34 = 
37 + 46 = 
28 + 65 = 
59 + 8 = 
75 + 13 = 
13 + 64 = 
51 + 15 = 
18 + 48 = 
6 + 53 = 
27 + 35 = 
2 + 38 = 
17 + 68 = 
13 + 49 = 
41 + 31 = 
44 + 13 = 
2 + 22 = 
76 + 5 = 
25 + 73 = 
33 + 35 = 
51 + 42 = 
79 + 18 = 
70 + 25 = 
6 + 20 = 
20 + 2 = 
19 + 7 = 
58 + 26 = 
34 + 11 = 
76 + 17 = 
9 + 65 = 
66 + 6 = 
66 + 16 = 
35 + 49 = 
39 + 33 = 
91 + 1 = 
10 + 4 = 
38 + 55 = 
9 + 17 = 
14 + 76 = 
62 + 13 = 
38 + 0 = 
36 + 17 = 
66 + 27 = 
48 + 18 = 
79 + 8 = 
21 + 22 = 
40 + 25 = 
58 + 22 = 
53 + 2 = 
5 + 90 = 
2 + 17 = 
15 + 20 = 
5 + 4 = 
44 + 45 = 
48 + 43 = 
35 + 40 = 
47 + 5 = 
63 + 34 = 
16 + 61 = 
25 + 6 = 
4 + 62 = 
25 + 17 = 
47 + 51 = 
33 + 20 = 
34 + 6 = 
